taxon,genus,subtribe,tribe,subfamily,family,superfamily,order,class,taxon1,taxon2,rand.type,polyphyly.scheme,use.paraphyletic,use.singleton,respect.mono,use.stem,respect.para,clump.puts,prob,keep.tip,MDCC,MDCC.rank
Scrophularia_arguta,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Scrophularia_auriculata,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Scrophularia_auriculata_ssp._valentina,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_herminii_ssp._bourgaeana,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_canina_ssp._canina,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_canina_ssp._ramosissima,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_canina_ssp._crithmifolia,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_frutescens,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_grandiflora,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Scrophularia_herminii,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Scrophularia_laxiflora,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_lyrata,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_nodosa,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Scrophularia_oxyrhyncha,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Scrophularia_peregrina,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Scrophularia_pyrenaica,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_grandiflora_ssp._reuteri,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_sambucifolia_ssp._mellifera,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_sambucifolia_ssp._sambucifolia,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_scorodonia,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Scrophularia_sublyrata,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Scrophularia_tanacetifolia,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scrophularia,genus
Scrophularia_valdesii,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Scrophularia_viciosoi,Scrophularia,,Scrophularieae,,Scrophulariaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Scutellaria_alpina,Scutellaria,,,Scutellarioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scutellaria,genus
Scutellaria_balearica,Scutellaria,,,Scutellarioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scutellaria,genus
Scutellaria_galericulata,Scutellaria,,,Scutellarioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scutellaria,genus
Scutellaria_minor,Scutellaria,,,Scutellarioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scutellaria,genus
Scutellaria_orientalis_ssp._hispanica,Scutellaria,,,Scutellarioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Scutellaria,genus
Secale_strictum,Secale,Hordeinae,Triticeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Secale,genus
Securigera_varia,Securigera,,,,,,,,,,,,,,,,,,,1,Tip,Tip
Sedum_acre,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_aetnense_ssp._aetnense,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_aetnense_ssp._aranjuezii,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_album,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_alpestre,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_amplexicaule,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_andegavense,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_anglicum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_annuum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_arenarium,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_atratum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_brevifolium,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_caespitosum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_candollei,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_cepaea,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_dasyphyllum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_forsterianum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_gypsicola,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_hirsutum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_lagascae,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_maireanum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_melanantherum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_montanum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_mucizonia,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_nevadense,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_pedicellatum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_pruinatum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_rubens,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Sedum,genus
Sedum_rupestre,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_sediforme,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_stellatum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sedum_villosum,Sedum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Selaginella_denticulata,Selaginella,,,,Selaginellaceae,,Selaginellales,Lycopodiopsida,,,,,,,,,,,,1,Selaginella,genus
Selaginella_selaginoides,Selaginella,,,,Selaginellaceae,,Selaginellales,Lycopodiopsida,,,,,,,,,,,,1,Tip,Tip
Selinum_broteroi,Selinum,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Selinum_pyrenaeum,Selinum,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sempervivum_arachnoideum,Sempervivum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sempervivum_minutum,Sempervivum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sempervivum_montanum,Sempervivum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sempervivum_tectorum,Sempervivum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sempervivum_vicentei,Sempervivum,,,,Crassulaceae,,Saxifragales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Jacobaea_adonidifolia,Jacobaea,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_altissimus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Senecio,genus
Jacobaea_aquatica,Jacobaea,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Jacobaea_auricula,Jacobaea,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_bayonnensis,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Senecio,genus
Jacobaea_maritima,Jacobaea,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Jacobaea_boissieri,Jacobaea,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_carpetanus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Senecio,genus
Senecio_doronicum_ssp._longifolius,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Senecio,genus
Senecio_eriopus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_erucifolius,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Senecio,genus
Senecio_flavus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_gallicus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Jacobaea_vulgaris,Jacobaea,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_lagascanus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_legionensis,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Senecio,genus
Senecio_leucanthemifolius,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Jacobaea_leucophylla,Jacobaea,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_lividus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_lopezii,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_nevadensis_ssp._malacitanus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Senecio,genus
Jacobaea_minuta,Jacobaea,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_duriaei,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_nevadensis,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_petraeus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_provincialis,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_pyrenaicus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_quinqueradiatus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Senecio,genus
Senecio_sylvaticus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_varicosus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_viscosus,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Senecio_vulgaris,Senecio,Senecioninae,Senecioneae,Asteroideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Serapias_cordigera_ssp._cordigera,Serapias,Orchidinae,Orchideae,Orchidoideae,Orchidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Serapias,genus
Serapias_cordigera,Serapias,Orchidinae,Orchideae,Orchidoideae,Orchidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Serapias_lingua,Serapias,Orchidinae,Orchideae,Orchidoideae,Orchidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Serapias,genus
Serapias_maria,Serapias,Orchidinae,Orchideae,Orchidoideae,Orchidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Serapias,genus
Serapias_nurrica,Serapias,Orchidinae,Orchideae,Orchidoideae,Orchidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Serapias,genus
Serapias_olbia,Serapias,Orchidinae,Orchideae,Orchidoideae,Orchidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Serapias,genus
Serapias_parviflora,Serapias,Orchidinae,Orchideae,Orchidoideae,Orchidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Serapias,genus
Serapias_perez-chiscanoi,Serapias,Orchidinae,Orchideae,Orchidoideae,Orchidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Serapias,genus
Serapias_strictiflora,Serapias,Orchidinae,Orchideae,Orchidoideae,Orchidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Serapias,genus
Serapias_vomeracea,Serapias,Orchidinae,Orchideae,Orchidoideae,Orchidaceae,,Asparagales,Magnoliopsida,,,,,,,,,,,,1,Serapias,genus
Serratula_tinctoria,Serratula,Centaureinae,Cardueae,Carduoideae,Asteraceae,,Asterales,Magnoliopsida,,,,,,,,,,,,1,Serratula,genus
Sesamoides_interrupta,Sesamoides,,,,Resedaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Sesamoides,genus
Sesamoides_minor,Sesamoides,,,,Resedaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Sesamoides,genus
Sesamoides_purpurascens_ssp._pinetorum,Sesamoides,,,,Resedaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Sesamoides,genus
Sesamoides_purpurascens_ssp._prostrata,Sesamoides,,,,Resedaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Sesamoides,genus
Sesamoides_purpurascens_ssp._purpurascens,Sesamoides,,,,Resedaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Sesamoides,genus
Sesamoides_spathulifolia,Sesamoides,,,,Resedaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Sesamoides,genus
Sesamoides_suffruticosa,Sesamoides,,,,Resedaceae,,Brassicales,Magnoliopsida,,,,,,,,,,,,1,Sesamoides,genus
Seseli_annuum,Seseli,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Seseli_cantabricum,Seseli,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Seseli,genus
Seseli_elatum,Seseli,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Seseli,genus
Seseli_farrenyi,Seseli,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Seseli_intricatum,Seseli,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Seseli,genus
Seseli_libanotis,Seseli,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Seseli_montanum_ssp._granatense,Seseli,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Seseli,genus
Seseli_montanum_ssp._montanum,Seseli,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Seseli,genus
Seseli_montanum_ssp._peixotoanum,Seseli,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Seseli,genus
Seseli_peucedanoides,Seseli,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Seseli_tortuosum,Seseli,,Selineae,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sesleria_argentea,Sesleria,Sesleriinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sesleria_caerulea,Sesleria,Sesleriinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sesleria_insularis,Sesleria,Sesleriinae,Poeae,Pooideae,Poaceae,,Poales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Setaria_verticillata,Setaria,,,,,,,,,,,,,,,,,,,1,Tip,Tip
Sherardia_arvensis,Sherardia,,Rubieae,Rubioideae,Rubiaceae,,Gentianales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sibbaldia_procumbens,Sibbaldia,Fragariinae,Potentilleae,Rosoideae,Rosaceae,,Rosales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sibthorpia_africana,Sibthorpia,,Sibthorpieae,,Plantaginaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sibthorpia,genus
Sibthorpia_europaea,Sibthorpia,,Sibthorpieae,,Plantaginaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Sideritis_arborescens,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_bourgaeana,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_bubanii,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_carbonellii,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_chamaedryfolia,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_dianica,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_endressii,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_fruticulosa,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_glacialis,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_glauca,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_grandiflora,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_hirsuta,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_hyssopifolia,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_ibanyezii,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_ilicifolia,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_incana,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_lacaitae,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_lasiantha,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_laxespicata,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_leucantha,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_lurida,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_montana,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_montserratiana,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_osteoxylla,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_ovata,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_paulii,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_pungens,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_pusilla,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_reverchonii,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_romana,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_serrata,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_spinulosa,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_stachydioides,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_tragoriganum,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Sideritis_tugiensis,Sideritis,,Stachydeae,Lamioideae,Lamiaceae,,Lamiales,Magnoliopsida,,,,,,,,,,,,1,Sideritis,genus
Silaum_silaus,Silaum,,,Apioideae,Apiaceae,,Apiales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Silene_acaulis,Silene,,Sileneae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Silene_acutifolia,Silene,,Sileneae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Silene_aellenii,Silene,,Sileneae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Silene,genus
Silene_almolae,Silene,,Sileneae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Silene_andryalifolia,Silene,,Sileneae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Tip,Tip
Silene_apetala,Silene,,Sileneae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Silene,genus
Silene_auriculifolia,Silene,,Sileneae,,Caryophyllaceae,,Caryophyllales,Magnoliopsida,,,,,,,,,,,,1,Silene,genus
